	156	0.862	19.837	-11.458
	157	6.554	3.839	-10.047
	158	-4.077	13.711	6.953
	159	0.787	0.314	7.799
	160	2.785	16.691	-4.367
	161	3.237	2.924	-4.478
	162	3.673	4.225	6.327
	163	-8.916	6.775	-5.003
	164	0.557	3.677	-10.896
	165	4.367	2.049	5.648
	166	-1.434	0.525	-10.775
	167	2.879	5.642	7.072
	168	6.214	8.466	12.038
	169	-8.521	0.114	-3.541
	170	-8.344	15.440	3.416
	171	-7.623	19.635	-7.480
	172	3.503	9.358	6.597
	173	10.745	5.160	-5.522
	174	8.648	10.617	-8.011
	175	-8.379	3.133	2.089
	176	7.142	13.070	11.308
	177	2.264	13.801	-11.229
	178	-8.229	2.930	3.867
	179	1.494	6.110	-4.995
	180	5.531	12.607	-1.564
	181	6.987	17.215	-9.250
	182	0.339	10.236	-4.825
	183	11.120	18.839	7.214
	184	-9.201	18.933	-3.950
	185	-9.264	5.491	-2.440
	186	3.049	0.741	6.683
	187	6.044	17.425	3.217
	188	10.081	4.035	-6.302
	189	4.934	7.500	5.090
	190	1.793	5.947	-4.715
	191	4.506	14.737	-3.255
	192	4.855	11.498	5.377
	193	-0.778	17.520	7.950
	194	6.105	17.767	-9.809
	195	5.588	17.780	4.007
	196	0.040	1.570	13.729
	197	6.169	8.509	3.048
	198	1.131	18.505	7.992
	199	5.424	5.617	4.423
	200	12.521	8.034	1.714
	201	12.248	2.445	0.883
	202	11.096	11.882	7.481
	203	12.408	8.261	2.902
	204	-3.268	13.621	7.449
	205	-7.012	18.786	-7.547
	206	7.256	5.283	-9.101
	207	-9.438	10.067	-2.241
	208	11.445	15.938	6.802
	209	5.714	14.596	3.144
	210	10.298	8.563	8.968
	211	-8.885	1.006	-4.187
	212	3.509	15.008	-10.754
	213	-9.387	6.764	1.295
	214	1.843	18.474	-4.826
	215	2.034	19.417	6.855
	216	7.461	4.760	10.898
	217	-9.268	20.675	-1.994
	218	10.740	2.768	7.563
	219	0.323	1.349	-11.073
	220	-9.453	16.075	-1.169
	221	1.278	19.385	-4.847
	222	-2.794	5.095	-10.050
	223	6.514	16.931	-0.605
	224	-6.936	3.849	-7.029
	225	2.258	16.265	13.444
	226	-3.227	8.177	7.727
	227	-9.646	10.379	-2.537
	228	6.563	5.042	-9.211
	229	2.441	5.050	-4.382
	230	-7.786	9.264	-6.716
	231	0.120	7.470	-10.910
	232	-8.313	2.616	3.380
	233	-0.854	18.823	-10.915
	234	-7.156	17.465	4.184
	235	7.934	18.672	10.735
	236	4.188	0.231	-3.481
	237	1.958	15.209	7.918
	238	11.024	7.288	7.289
	239	-3.165	2.572	7.618
	240	-1.107	20.578	7.617
	241	4.156	7.005	5.734
	242	6.777	9.060	11.812
	243	-1.998	14.750	8.017
	244	6.451	16.879	-1.191
	245	-0.502	17.302	-11.253
	246	1.903	2.213	-10.975
	247	1.681	17.220	13.773
	248	-4.807	0.669	6.851
	249	-6.154	15.001	-8.363
	250	-8.290	20.186	3.665
	251	-7.223	9.945	-6.769
	252	-8.411	11.979	-4.888
	253	5.062	7.260	-2.998
	254	-9.325	14.491	-1.336
	255	6.448	15.748	1.835
	256	5.802	18.143	3.408
	257	10.872	17.598	-5.534
	258	-8.884	19.788	2.424
	259	3.692	19.541	-10.605
	260	-8.133	14.823	-6.470
	261	12.529	7.193	-0.225
	262	-2.919	17.800	7.928
	263	1.378	11.765	7.431
	264	5.760	0.462	-1.730
	265	11.696	8.717	5.390
	266	0.428	9.168	-10.696
	267	1.126	15.812	-10.952
	268	6.105	13.595	2.518
	269	10.840	6.120	-5.779
	270	11.890	5.815	-1.892
	271	-9.389	15.889	0.020
	272	6.403	19.144	1.822
	273	4.676	18.413	4.707
	274	4.562	14.400	13.067
	275	-2.763	13.378	-10.086
	276	5.836	20.999	3.522
	277	-3.771	2.398	-9.952
	278	-3.030	11.472	7.907
	279	4.513	9.737	-3.051
	280	2.701	4.987	6.937
	281	2.438	13.620	-10.565
	282	3.582	1.884	6.752
	283	0.375	18.101	14.117
	284	3.539	15.966	-10.786
	285	4.030	13.212	5.959
	286	2.700	12.851	-4.796
	287	5.752	18.726	-10.134
	288	-9.393	7.461	0.055
	289	-0.626	0.842	7.661
	290	5.981	17.476	2.694
	291	-8.390	0.423	-5.310
	292	6.991	13.793	-9.530
	293	-1.771	6.367	7.776
	294	0.568	7.091	-5.308
	295	-4.409	6.065	7.365
	296	4.673	2.191	-3.330
	297	11.004	19.396	-4.140
	298	3.440	1.059	-3.798
	299	1.422	12.068	-10.960
	300	-9.286	14.086	-3.321
	301	4.231	20.151	-10.308
	302	9.330	6.547	9.336
	303	0.930	1.762	13.895
	304	5.700	1.323	3.938
	305	4.287	7.576	5.218
	306	0.968	16.953	-11.438
	307	0.857	4.586	7.648
	308	-0.802	10.659	-11.106
	309	0.945	1.464	-4.473
	310	10.918	5.363	-5.129
	311	5.837	10.963	2.957
	312	12.400	4.595	-0.401
	313	5.019	11.674	-10.477
	314	12.882	8.961	2.472
	315	6.762	6.822	-9.446
	316	7.938	0.374	10.581
	317	-9.199	7.967	2.108
	318	5.064	8.134	4.262
	319	5.185	8.980	13.013
	320	12.514	15.366	-0.068
	321	-6.725	13.622	-7.977
	322	0.288	16.764	-4.674
	323	3.117	13.521	-3.968
	324	12.299	4.908	-2.283
	325	11.704	11.188	-3.590
	326	9.021	14.824	-7.893
	327	5.494	-0.152	-1.295
	328	-2.702	1.940	7.416
	329	-6.386	3.483	5.640
	330	5.651	6.784	-1.319
	331	-4.065	2.141	-9.871
	332	11.282	17.091	-4.068
	333	-4.080	0.528	7.166
	334	4.104	5.303	-3.725
	335	9.568	14.588	-7.689
	336	0.696	16.635	-11.125
	337	10.045	10.103	8.717
	338	-8.737	17.481	-4.490
	339	-1.502	10.973	8.041
	340	1.713	16.566	14.177
	341	-5.065	3.129	6.828
	342	-9.410	2.359	-1.104
	343	12.754	4.778	1.277
	344	5.628	7.772	-2.350
	345	5.913	11.647	4.195
	346	12.333	9.946	-0.342
	347	8.755	13.350	-7.533
	348	5.630	15.717	-0.314
	349	-0.991	19.835	-10.796
	350	-9.030	11.055	0.753
	351	7.352	14.190	-8.848
	352	6.139	16.751	3.587
	353	5.664	9.015	3.737
	354	-7.581	1.467	-6.867
	355	6.151	5.926	1.758
	356	5.292	20.741	12.277
	357	2.206	5.026	-10.824
	358	-8.870	13.520	-3.091
	359	1.811	16.737	14.016
	360	6.926	6.717	-9.245
	361	-8.468	6.563	-5.773
	362	0.776	4.616	-4.872
	363	-9.212	1.891	-0.467
	364	2.674	2.977	-11.070
	365	7.072	6.687	11.498
	366	-8.658	18.692	-4.768
	367	2.546	0.524	-4.367
	368	6.301	10.255	12.277
	369	3.651	3.036	6.737
	370	-5.033	11.921	7.086
	371	-1.235	17.676	-10.444
	372	-9.205	19.815	-3.170
	373	0.934	6.507	-4.712
	374	9.249	10.518	10.093
	375	1.118	17.953	-4.764
	376	-9.272	0.819	1.449
	377	-4.243	1.577	7.522
	378	3.060	1.983	-11.257
	379	9.692	18.489	8.874
	380	12.154	16.931	-1.403
	381	6.101	8.893	2.463
	382	12.206	0.466	1.090
	383	0.302	19.487	7.818
	384	9.328	16.803	9.831
	385	6.358	2.751	0.207
	386	-6.871	8.067	5.289
	387	-5.131	16.907	6.920
	388	-1.840	6.753	7.710
	389	1.797	2.898	7.475
	390	5.972	9.161	2.958
	391	5.693	1.045	12.214
	392	1.226	0.875	-10.804
	393	6.063	16.553	0.984
	394	3.483	13.374	6.459
	395	2.113	6.571	-4.527
	396	1.526	9.210	7.481
	397	6.255	19.017	-0.123
	398	0.700	1.667	-4.422
	399	-4.625	8.988	-9.739
	400	-2.018	19.387	-10.654
	401	8.644	19.901	10.057
	402	-0.479	8.513	-11.469
	403	2.831	3.298	-4.346
	404	3.814	8.499	13.553
	405	8.757	2.327	-8.047
	406	-9.308	10.391	1.407
	407	-2.444	17.259	7.660
	408	-6.832	7.269	-7.074
	409	4.303	2.977	-3.519
	410	-9.576	18.905	-2.312
	411	-0.066	5.645	8.100
	412	12.779	8.512	0.480
	413	9.597	13.889	8.972
	414	-8.229	4.749	3.150
	415	8.098	4.151	-8.401
	416	-0.096	20.865	-11.376
	417	-8.913	-0.207	-4.356
	418	0.120	18.731	-4.941
	419	2.812	19.973	7.039
	420	12.969	19.923	0.815
	421	5.755	9.650	-1.309
	422	12.267	9.439	2.870
	423	-8.717	3.463	2.634
	424	-0.156	13.042	-10.807
	425	-6.199	12.179	6.580
	426	7.801	16.569	-8.906
	427	-9.180	7.078	2.765
	428	1.954	13.562	-4.746
	429	-2.575	18.085	7.707
	430	-4.423	14.871	7.033
	431	-6.658	10.238	5.263
	432	3.484	11.330	6.608
	433	5.872	6.423	3.112
	434	5.488	11.396	12.543
	435	3.253	12.397	-4.556
	436	-1.454	18.075	-10.519
	437	1.954	9.057	7.501
	438	2.271	14.719	-4.697
	439	5.503	16.088	4.512
	440	-7.534	1.484	-6.394
	441	4.162	1.918	-4.105
	442	0.988	16.406	7.393
	443	11.463	6.897	5.977
	444	12.604	18.488	0.667
	445	-3.849	19.156	7.315
	446	6.217	10.275	2.180
	447	-9.246	17.505	1.783
	448	-2.742	5.794	8.084
	449	3.093	19.597	7.110
	450	-5.525	16.117	6.184
	451	-6.817	18.268	5.361
	452	1.958	10.887	-11.025
	453	-9.222	20.222	-3.096
	454	8.416	3.655	-7.778
	455	-9.291	8.323	1.768
	456	-5.836	0.922	-8.501
	457	4.119	8.368	5.795
	458	-4.230	11.242	-10.000
	459	-7.226	8.170	5.012
	460	6.394	9.620	1.078
	461	2.427	0.708	13.944
	462	1.132	13.414	14.141
	463	-6.664	18.306	5.289
	464	6.605	7.409	-0.056
	465	-0.458	7.176	-11.113
	466	9.077	11.605	-7.736
	467	7.179	20.899	11.604
	468	4.035	16.119	-3.497
	469	11.511	1.740	-4.873
	470	-9.522	16.356	-1.691
	471	5.496	18.946	4.306
	472	5.649	12.128	-2.341
	473	1.685	2.649	-4.731
	474	-3.804	12.442	-9.599
	475	11.129	3.190	-4.848
	476	8.015	17.699	-8.756
	477	0.031	19.561	-4.610
	478	6.012	0.203	-0.778
	479	10.993	16.745	-4.647
	480	10.977	20.501	-5.127
	481	10.777	7.337	-5.418
	482	11.457	14.245	-4.293
	483	3.153	-0.140	13.724
	484	1.758	11.917	-11.334
	485	-3.566	15.868	7.353
	486	5.002	1.838	-2.930
	487	-9.130	6.369	-3.633
	488	-8.951	17.546	-3.929
	489	11.194	1.582	-5.306
	490	-3.618	2.066	7.076
	491	6.179	6.344	2.476
	492	0.338	1.798	-11.413
	493	6.073	8.585	2.229
	494	3.588	4.961	-4.022
	495	-6.788	17.711	5.308
	496	10.714	21.095	7.766
	497	-7.302	6.561	-6.610
	498	3.112	16.520	6.543
	499	5.148	20.172	-10.297
	500	12.885	4.495	0.522
	501	-4.984	1.757	7.223
	502	12.267	4.515	3.399
	503	-2.651	19.430	7.310
	504	12.254	15.034	-1.364
	505	0.769	2.385	-10.856
	506	8.096	20.982	10.629
	507	6.623	14.786	-9.563
	508	-8.955	12.257	2.171
	509	-3.695	4.810	7.550
	510	11.921	0.091	-2.415
	511	8.004	2.852	-8.827
	512	-4.345	5.423	7.256
	513	10.795	12.203	-6.342
	514	-1.985	8.253	8.100
	515	2.145	3.139	-4.687
	516	6.078	3.432	-9.904
	517	5.177	8.138	-2.821
	518	-4.226	19.744	7.312
	519	5.440	9.121	4.332
	520	5.070	13.679	4.112
	521	6.836	4.408	-9.226
	522	-9.719	4.594	-0.539
	523	7.697	10.895	11.675
	524	-2.469	6.808	7.971
	525	-4.185	9.210	-9.960
	526	4.541	4.539	12.855
	527	1.141	10.997	-5.282
	528	11.496	7.068	-4.219
	529	6.257	13.567	12.321
	530	-9.087	14.436	-0.497
	531	2.123	8.220	7.245
	532	1.015	18.176	7.545
	533	5.153	18.405	4.534
	534	-1.021	12.482	7.856
	535	12.566	6.406	0.109
	536	5.476	17.200	-1.644
	537	7.961	6.214	-8.398
	538	5.986	19.173	-9.961
	539	-2.376	5.030	7.790
	540	-1.461	14.039	8.135
	541	0.916	7.512	-4.808
	542	-8.559	10.713	-4.905
	543	-3.148	15.268	7.267
	544	-2.462	1.385	-10.693
	545	-6.664	6.399	5.894
	546	5.446	8.043	-1.986
	547	-5.283	5.519	6.766
	548	4.495	15.000	13.568
	549	-9.676	4.306	-0.421
	550	-5.047	17.022	-9.629
	551	0.304	8.528	7.680
	552	6.012	1.221	-1.405
	553	8.734	5.441	-7.988
	554	-8.714	1.598	-4.764
	555	5.529	8.013	-2.189
	556	10.159	4.448	-5.891
	557	1.421	8.401	-4.989
	558	7.789	16.612	-9.039
	559	4.292	17.107	-3.139
	560	-9.586	10.730	-2.715
	561	4.417	0.413	5.688
	562	5.970	15.158	12.227
	563	5.892	4.808	3.050
	564	7.434	16.153	-8.810
	565	9.057	14.718	-7.288
	566	-2.040	19.967	7.838
	567	11.584	17.733	-3.776
	568	-9.145	4.314	-4.052
	569	-3.897	3.287	7.258
	570	-5.865	15.021	-8.529
	571	0.209	17.044	7.870
	572	-7.062	2.628	-7.404
	573	-8.926	8.277	2.531
	574	3.491	1.546	6.102
	575	6.835	2.656	11.811
	576	6.416	11.060	3.299
	577	1.720	10.332	-4.761
	578	8.343	16.546	10.623
	579	5.822	3.591	3.435
	580	-7.099	2.145	-7.007
	581	-7.069	19.041	-6.979
	582	-8.441	15.999	-5.445
	583	1.644	3.410	-11.120
	584	4.847	11.940	5.446
	585	-8.464	6.190	3.525
	586	4.382	18.593	5.924
	587	6.245	2.975	3.133
	588	5.477	5.510	12.626
	589	-8.774	12.345	-4.842
	590	-2.827	15.302	7.589
	591	-2.444	19.014	7.741
	592	0.051	12.706	-4.757
	593	5.368	10.097	4.442
	594	-1.571	6.360	7.530
	595	11.666	17.999	-4.875
	596	5.543	0.008	-2.258
	597	11.700	3.675	6.200
	598	0.795	3.638	7.771
	599	2.408	11.502	7.213
	600	4.544	9.061	12.948
	601	-7.094	0.279	-7.540
	602	-5.189	4.904	-9.327
	603	4.781	6.777	5.214
	604	4.519	13.057	5.663
	605	-3.867	3.839	7.481
	606	10.422	11.352	-7.154
	607	12.499	20.170	2.970
	608	-2.805	15.449	7.447
	609	-8.042	0.558	-5.846
	610	11.380	0.355	-4.347
	611	-1.673	10.478	-10.449
	612	6.093	0.430	-9.828
	613	-9.403	3.708	-2.514
	614	5.558	8.291	-2.249
	615	3.585	10.434	-4.277
	616	6.759	10.729	11.588
	617	3.750	6.689	13.047
	618	11.149	16.356	-4.485
	619	-9.447	1.840	-0.511
	620	1.106	7.042	-4.986
	621	12.507	10.973	1.040
	622	5.977	19.953	-1.239
	623	-3.262	10.352	7.707
	624	-4.754	14.580	-9.113
	625	3.827	4.325	6.651
	626	11.373	11.465	-4.415
	627	12.219	11.846	-1.081
	628	3.395	13.776	-10.570
	629	5.671	9.913	-9.951
	630	5.368	19.309	4.265
	631	6.258	16.810	-0.049
	632	6.231	0.176	0.896
	633	2.824	8.542	-10.659
	634	10.078	17.868	8.798
	635	6.142	6.911	-0.673
	636	5.529	8.512	-1.836
	637	5.810	0.322	-2.058
	638	-4.058	7.533	-10.124
	639	12.216	16.684	-1.913
	640	2.124	2.622	7.395
	641	6.621	1.709	0.705
	642	12.190	13.610	-0.527
	643	1.732	18.729	7.429
	644	-9.335	11.353	-2.655
	645	4.605	11.182	-3.383
	646	5.242	16.223	4.728
	647	6.831	7.855	0.554
	648	10.643	17.122	-5.416
	649	-6.783	3.654	5.392
	650	11.306	15.983	-4.803
	651	11.409	9.099	-4.036
	652	-2.184	16.461	7.817
	653	3.963	5.394	-3.596
	654	4.612	16.446	5.215
	655	4.876	7.710	4.902
	656	12.509	15.527	2.222
	657	0.131	3.730	-11.174
	658	12.344	13.075	-1.301
	659	-0.977	20.638	-10.543
	660	-5.285	4.600	6.990
	661	1.556	9.756	-4.725
	662	10.174	1.498	8.303
	663	-4.158	0.410	7.277
	664	-4.228	9.882	7.605
	665	9.226	14.098	10.052
	666	-9.196	20.314	0.336
	667	9.824	2.015	-6.125
	668	6.304	20.383	2.833
	669	6.155	14.409	0.504
	670	8.812	5.994	-8.044
	671	-9.004	18.202	-3.651
	672	6.254	3.860	1.065
	673	0.474	0.378	13.654
	674	-0.167	7.103	-11.139
	675	-2.770	19.574	-10.345
	676	11.547	10.728	5.930
	677	-0.857	7.970	-10.950
	678	-5.134	3.617	-9.392
	679	12.254	12.740	4.033
	680	4.182	1.122	-3.842
	681	9.929	14.934	-6.628
	682	-3.095	6.421	-10.272
	683	11.666	10.048	-4.190
	684	7.932	9.006	10.747
	685	-6.578	19.453	5.374
	686	4.985	5.094	5.258
	687	8.551	3.160	-8.116
	688	12.584	15.682	-1.337
	689	-8.319	20.452	3.341
	690	-4.856	5.564	-8.709
	691	-1.106	11.173	-10.727
	692	9.704	17.537	-7.035
	693	6.069	4.082	2.038
	694	6.404	4.792	0.986
	695	-9.551	19.424	-0.324
	696	6.303	10.574	-0.215
	697	-8.644	10.627	3.089
	698	4.144	2.458	5.684
	699	10.365	6.802	-6.303
	700	6.446	19.559	0.060
	701	-8.816	1.818	2.416
	702	6.239	4.236	-0.742
	703	0.523	0.038	-5.110
	704	4.392	3.794	-3.204
	705	1.110	5.617	7.583
	706	6.425	14.510	12.273
	707	5.578	20.134	-1.739
	708	-5.557	19.367	6.447
	709	-8.565	8.573	3.183
	710	-8.754	7.176	-4.274
	711	2.505	14.058	6.517
	712	0.633	19.770	-10.558
	713	5.278	11.357	-2.366
	714	1.665	13.915	-4.792
	715	4.883	16.778	-3.355
	716	5.130	12.284	-2.883
	717	11.296	8.087	-4.636
	718	-7.327	1.739	4.899
	719	12.545	7.640	-0.258
	720	0.175	-0.053	-4.837
	721	1.392	17.523	-4.911
	722	-8.879	15.425	3.309
	723	10.543	0.145	7.722
	724	11.768	18.871	-2.627
	725	2.838	6.910	6.981
	726	5.692	6.310	-2.154
	727	2.687	9.155	6.402
	728	3.307	16.075	-10.981
	729	0.910	13.905	-10.941
	730	11.560	3.887	-3.481
	731	12.650	17.649	2.608
	732	3.736	20.993	-10.761
	733	-4.685	8.615	-9.108
	734	5.262	5.764	4.812
	735	5.425	9.981	4.557
	736	-8.244	3.931	3.678
	737	8.700	8.733	-7.951
	738	-8.049	20.168	3.124
	739	-9.146	15.413	-2.711
	740	-4.820	6.523	-9.176
	741	-9.322	9.154	-0.439
	742	0.824	12.895	13.844
	743	5.450	14.827	-1.775
	744	5.154	2.961	4.621
	745	6.452	0.882	-9.795
	746	2.765	14.103	6.946
	747	-3.661	18.555	7.621
	748	-5.437	19.575	6.724
	749	7.928	13.809	10.999
	750	2.552	10.808	-10.747
	751	0.818	16.515	7.887
	752	-7.066	16.597	5.494
	753	4.707	6.198	5.021
	754	-3.132	4.502	-10.217
	755	0.977	1.842	-4.633
	756	6.482	0.764	1.772
	757	-2.639	16.537	7.709
	758	6.048	4.355	-0.208
	759	3.449	9.345	6.405
	760	-8.086	3.126	-6.099
	761	6.042	6.963	-0.751
	762	5.410	17.885	4.815
	763	9.396	15.280	9.800
	764	-8.395	17.672	-5.267
	765	-5.092	5.903	-9.139
	766	4.424	3.505	6.032
	767	4.390	9.770	12.976
	768	2.176	15.456	-4.268
	769	-1.197	11.876	-11.014
	770	1.651	16.483	7.802
	771	12.449	20.263	2.116
	772	6.343	8.149	2.728
	773	0.185	0.753	-4.743
	774	12.351	13.722	3.325
	775	1.312	2.225	13.872
	776	-6.587	8.125	5.776
	777	-1.759	5.924	7.731
	778	-7.332	14.729	5.065
	779	5.579	14.486	-1.337
	780	2.137	9.877	-4.580
	781	11.084	0.643	-3.907
	782	12.170	14.839	4.386
	783	1.704	13.892	-4.601
	784	12.234	6.347	-1.300
	785	7.242	8.229	-9.120
	786	9.768	9.195	-6.850
	787	1.052	11.340	-4.636
	788	12.316	17.879	-0.609
	789	11.757	0.268	5.553
	790	-7.414	8.811	-6.975
	791	4.059	1.051	-4.128
	792	-5.070	4.570	6.389
	793	-4.453	13.309	7.148
	794	9.074	16.731	-7.297
	795	5.501	12.767	4.059
	796	-0.923	20.857	-10.774
	797	3.020	16.483	-4.419
	798	12.164	6.963	-1.634
	799	4.638	9.047	12.652
	800	-3.072	20.285	7.690
	801	-8.026	15.887	3.700
	802	6.349	16.091	-0.251
	803	-6.945	6.289	-7.928
	804	5.677	11.888	4.455
	805	4.638	16.349	-2.969
	806	-2.730	10.247	7.597
	807	-7.612	2.406	-6.924
	808	-2.362	17.674	7.887
	809	1.939	18.529	-11.237
	810	6.650	3.386	-9.463
	811	-2.024	5.332	8.063
	812	-3.646	2.972	7.740
	813	10.071	17.966	8.640
	814	11.789	9.355	4.319
	815	-0.397	11.879	-10.907
	816	11.772	15.098	6.386
	817	-6.397	2.217	6.415
	818	3.000	21.175	7.156
	819	11.075	10.498	-5.031
	820	12.227	11.718	-2.909
	821	-1.487	2.648	-10.644
	822	11.228	2.815	-4.870
	823	7.982	11.301	-8.476
	824	6.065	14.408	-0.705
	825	6.175	10.410	2.160
	826	4.214	13.509	-3.957
	827	-5.368	18.699	-8.899
	828	-0.124	4.445	7.874
	829	10.272	3.290	-6.042
	830	3.302	12.120	-4.151
	831	12.715	18.664	0.374
	832	-9.244	7.564	-3.097
	833	9.290	0.138	9.320
	834	0.597	14.164	7.624
	835	-2.605	0.872	-10.214
	836	-8.293	14.406	-5.592
	837	1.925	7.357	7.394
	838	6.002	2.964	0.442
	839	8.136	17.743	10.331
	840	1.378	14.701	7.523
	841	-7.822	14.968	-6.551
	842	2.213	6.519	7.275
	843	10.973	4.021	-5.123
	844	-5.886	14.639	-8.376
	845	-9.513	9.037	0.270
	846	5.599	8.639	4.106
	847	6.176	4.778	-9.888
	848	11.564	4.440	5.980
	849	5.118	10.494	5.011
	850	-1.901	4.468	7.817
	851	-5.514	14.281	7.066
	852	9.491	8.778	-7.153
	853	5.790	2.088	2.149
	854	-5.398	15.124	6.736
	855	12.436	5.621	-1.110
	856	8.892	5.797	-7.886
	857	12.928	5.887	0.118
	858	8.361	20.409	10.285
	859	1.506	20.007	7.688
	860	-3.805	20.753	7.456
	861	-8.928	0.595	1.346
	862	-9.373	20.387	-2.113
	863	11.675	2.064	6.069
	864	3.271	14.179	-10.674
	865	-4.337	1.285	-9.650
	866	5.967	12.785	2.851
	867	-9.140	6.279	-1.332
	868	-2.113	5.339	7.856
	869	4.807	13.850	-3.272
	870	10.822	14.644	-5.578
	871	1.222	1.690	13.702
	872	12.451	8.023	-0.244
	873	5.995	15.730	2.068
	874	6.556	2.325	12.129
	875	12.582	9.448	-0.041
	876	3.961	12.345	-3.951
	877	4.198	14.079	13.044
	878	-8.137	8.196	3.398
	879	-9.180	15.234	-3.237
	880	1.495	14.028	-4.897
