0.788 0.627 0.672 0.907   1.0
0.221 0.534 0.210 0.787   -1.0
0.841 0.249 0.836 0.027   -1.0
0.150 0.334 0.592 0.135   -1.0
0.219 0.641 0.006 0.980   -1.0
0.217 0.396 0.607 0.349   -1.0
0.355 0.138 0.232 0.027   -1.0
0.513 0.248 0.578 0.723   1.0
0.043 0.565 0.284 0.880   -1.0
0.863 0.029 0.926 0.454   1.0
0.636 0.673 0.805 0.642   1.0
0.279 0.859 0.049 0.886   1.0
0.654 0.241 0.346 0.885   1.0
0.390 0.399 0.516 0.969   1.0
0.551 0.012 0.687 0.835   1.0
0.278 0.698 0.921 0.204   1.0
0.086 0.840 0.825 0.891   1.0
0.478 0.170 0.340 0.527   -1.0
0.548 0.180 0.297 0.894   -1.0
0.565 0.285 0.465 0.081   -1.0
0.587 0.632 0.266 0.273   -1.0
0.158 0.552 0.166 0.079   -1.0
0.318 0.165 0.595 0.143   -1.0
0.077 0.621 0.225 0.417   -1.0
0.281 0.965 0.328 0.579   1.0
0.394 0.144 0.144 0.858   -1.0
0.397 0.445 0.858 0.663   1.0
0.325 0.821 0.270 0.491   -1.0
0.025 0.809 0.065 0.621   1.0*
0.120 0.698 0.573 0.345   -1.0
0.720 0.626 0.080 0.048   -1.0
0.940 0.441 0.349 0.083   -1.0
0.574 0.481 0.745 0.432   1.0
0.463 0.757 0.965 0.732   1.0
0.865 0.758 0.057 0.930   1.0
0.009 0.049 0.076 0.581   -1.0
0.190 0.301 0.021 0.271   -1.0
0.226 0.210 0.790 0.575   -1.0
0.090 0.149 0.775 0.835   -1.0
0.919 0.298 0.339 0.884   1.0
0.587 0.749 0.788 0.643   1.0
0.166 0.652 0.728 0.242   -1.0
0.122 0.432 0.534 0.143   -1.0
0.883 0.369 0.913 0.674   1.0
0.206 0.764 0.094 0.981   1.0
0.675 0.900 0.896 0.014   1.0
0.926 0.600 0.532 0.714   1.0
0.210 0.880 0.895 0.938   1.0
0.128 0.061 0.553 0.663   -1.0
0.256 0.546 0.573 0.169   -1.0
0.518 0.375 0.983 0.612   1.0
0.582 0.287 0.256 0.478   -1.0
0.039 0.404 0.900 0.571   -1.0
0.144 0.782 0.997 0.039   -1.0
0.118 0.168 0.780 0.672   -1.0
0.984 0.928 0.376 0.558   1.0
0.596 0.075 0.472 0.579   -1.0
0.828 0.161 0.973 0.084   1.0
0.274 0.123 0.042 0.174   -1.0
0.160 0.317 0.476 0.157   -1.0
0.196 0.275 0.524 0.976   -1.0
0.354 0.961 0.875 0.731   1.0
0.972 0.326 0.594 0.444   1.0
0.281 0.272 0.066 0.254   -1.0
0.704 0.528 0.479 0.746   1.0
0.174 0.906 0.019 0.650   -1.0
0.376 0.846 0.338 0.900   1.0
0.285 0.254 0.784 0.160   1.0*
0.302 0.132 0.311 0.896   -1.0
0.216 0.177 0.848 0.282   -1.0
0.204 0.986 0.959 0.684   1.0
0.661 0.858 0.639 0.680   1.0
0.701 0.056 0.354 0.040   1.0*
0.177 0.325 0.209 0.961   -1.0
0.194 0.263 0.617 0.505   -1.0
0.193 0.722 0.336 0.041   -1.0
0.768 0.245 0.990 0.727   1.0
0.723 0.388 0.786 0.361   1.0
0.294 0.062 0.124 0.648   -1.0
0.079 0.826 0.427 0.288   -1.0
0.912 0.482 0.050 0.529   1.0*
0.209 0.722 0.709 0.546   1.0
0.713 0.313 0.008 0.703   -1.0
0.936 0.425 0.428 0.722   1.0
0.496 0.016 0.849 0.620   -1.0
0.951 0.699 0.490 0.377   -1.0*
0.277 0.289 0.470 0.327   -1.0
0.457 0.536 0.540 0.167   -1.0
0.302 0.879 0.395 0.310   -1.0
0.436 0.246 0.008 0.864   1.0*
0.794 0.360 0.985 0.643   -1.0*
0.650 0.593 0.679 0.140   -1.0*
0.667 0.417 0.260 0.136   -1.0
0.078 0.594 0.280 0.618   -1.0
0.361 0.920 0.640 0.757   1.0
0.222 0.192 0.477 0.230   -1.0
0.445 0.024 0.416 0.431   -1.0
0.397 0.081 0.260 0.076   -1.0
0.231 0.743 0.638 0.491   1.0
0.381 0.568 0.473 0.661   1.0
0.233 0.023 0.106 0.873   -1.0
0.336 0.095 0.971 0.813   1.0
0.027 0.258 0.348 0.444   -1.0
0.014 0.841 0.769 0.274   -1.0
0.990 0.505 0.660 0.628   -1.0*
0.540 0.009 0.564 0.013   -1.0
0.749 0.246 0.693 0.855   1.0
0.472 0.191 0.214 0.443   -1.0
0.539 0.470 0.262 0.887   1.0
0.951 0.901 0.755 0.720   1.0
0.672 0.710 0.680 0.332   1.0
0.676 0.872 0.346 0.239   1.0
0.016 0.989 0.131 0.709   -1.0
0.251 0.180 0.035 0.465   -1.0
0.039 0.004 0.093 0.301   -1.0
0.007 0.251 0.792 0.762   1.0*
0.968 0.434 0.681 0.648   1.0
0.019 0.323 0.638 0.365   -1.0
0.523 0.381 0.551 0.654   1.0
0.395 0.905 0.270 0.430   1.0
0.894 0.469 0.374 0.987   1.0
0.265 0.994 0.021 0.057   -1.0
0.992 0.025 0.190 0.673   -1.0
0.956 0.692 0.996 0.594   1.0
0.558 0.117 0.438 0.110   -1.0
0.528 0.505 0.676 0.798   1.0
0.046 0.691 0.404 0.420   -1.0
0.173 0.685 0.673 0.195   -1.0
0.429 0.187 0.766 0.619   1.0
0.439 0.575 0.552 0.435   1.0
0.609 0.993 0.287 0.047   -1.0
0.058 0.574 0.607 0.734   -1.0
0.542 0.779 0.063 0.946   1.0
0.741 0.119 0.884 0.414   1.0
0.626 0.843 0.500 0.392   1.0
0.361 0.831 0.037 0.913   1.0
0.207 0.522 0.259 0.494   -1.0
0.362 0.551 0.143 0.969   1.0
0.515 0.511 0.064 0.578   -1.0
0.264 0.320 0.576 0.147   -1.0
0.889 0.773 0.577 0.390   1.0
0.039 0.750 0.996 0.076   -1.0
0.262 0.283 0.185 0.521   -1.0
0.754 0.882 0.328 0.897   1.0
0.613 0.412 0.362 0.678   -1.0*
0.818 0.941 0.310 0.394   1.0
0.044 0.283 0.862 0.620   -1.0
0.027 0.659 0.423 0.024   -1.0
0.086 0.286 0.018 0.272   -1.0
0.795 0.026 0.689 0.123   -1.0
0.540 0.736 0.335 0.902   1.0
0.326 0.720 0.356 0.636   1.0
0.445 0.680 0.397 0.307   -1.0
0.070 0.334 0.959 0.493   -1.0
0.694 0.579 0.643 0.712   1.0
0.450 0.506 0.877 0.138   -1.0
0.800 0.678 0.366 0.135   -1.0
0.780 0.461 0.301 0.136   -1.0
0.414 0.580 0.776 0.811   1.0
0.076 0.881 0.221 0.035   -1.0
0.578 0.729 0.952 0.221   1.0
0.803 0.671 0.947 0.680   1.0
0.577 0.480 0.488 0.943   1.0
0.068 0.723 0.076 0.368   -1.0
0.173 0.783 0.439 0.950   1.0
0.326 0.026 0.475 0.547   -1.0
0.849 0.125 0.790 0.801   1.0
0.230 0.604 0.017 0.177   -1.0
0.826 0.754 0.764 0.313   1.0
0.379 0.381 0.419 0.456   -1.0
0.278 0.629 0.533 0.716   1.0
0.127 0.042 0.605 0.602   -1.0
0.666 0.451 0.714 0.456   1.0
0.060 0.686 0.855 0.077   -1.0
0.139 0.903 0.617 0.903   1.0
0.313 0.283 0.598 0.732   -1.0
0.347 0.009 0.368 0.880   -1.0
0.946 0.007 0.768 0.551   1.0
0.357 0.217 0.059 0.071   -1.0
0.311 0.131 0.358 0.166   -1.0
0.221 0.306 0.110 0.838   -1.0
0.327 0.150 0.492 0.924   -1.0
0.230 0.271 0.891 0.598   -1.0
0.617 0.544 0.158 0.385   -1.0
0.767 0.742 0.312 0.827   1.0
0.984 0.138 0.945 0.342   1.0
0.152 0.563 0.609 0.263   -1.0
0.818 0.589 0.551 0.310   1.0
0.433 0.540 0.785 0.324   1.0
0.937 0.941 0.681 0.095   1.0
0.776 0.862 0.069 0.087   -1.0
0.882 0.071 0.827 0.827   1.0
0.131 0.979 0.976 0.740   1.0
0.376 0.558 0.832 0.927   1.0
0.345 0.360 0.408 0.130   -1.0
0.545 0.067 0.626 0.226   -1.0
0.952 0.002 0.024 0.021   -1.0
0.713 0.904 0.161 0.540   1.0
0.574 0.670 0.710 0.550   1.0
0.952 0.926 0.969 0.784   1.0
0.837 0.129 0.214 0.245   -1.0
0.898 0.790 0.326 0.524   1.0
0.487 0.476 0.018 0.511   -1.0
0.108 0.224 0.401 0.269   -1.0
0.132 0.843 0.434 0.842   1.0
0.844 0.794 0.319 0.812   1.0
0.172 0.649 0.707 0.386   -1.0
0.965 0.284 0.683 0.291   1.0
0.699 0.778 0.284 0.718   1.0
0.781 0.825 0.513 0.182   1.0
0.277 0.314 0.937 0.710   1.0
0.329 0.554 0.950 0.648   1.0
0.528 0.821 0.015 0.234   -1.0
0.909 0.200 0.491 0.593   1.0
0.299 0.292 0.269 0.582   -1.0
0.558 0.364 0.835 0.072   -1.0
0.929 0.348 0.860 0.865   1.0
0.016 0.195 0.612 0.966   -1.0
0.979 0.494 0.663 0.994   1.0
0.870 0.903 0.928 0.360   1.0
0.419 0.659 0.788 0.688   1.0
0.797 0.246 0.605 0.632   1.0
0.151 0.561 0.666 0.011   -1.0
0.724 0.026 0.621 0.336   1.0*
0.463 0.315 0.486 0.127   -1.0
0.215 0.996 0.213 0.142   -1.0
0.708 0.561 0.016 0.496   -1.0
0.257 0.293 0.496 0.862   -1.0
0.813 0.013 0.486 0.479   -1.0
0.912 0.203 0.050 0.533   -1.0
0.042 0.997 0.855 0.528   1.0
0.164 0.743 0.120 0.377   -1.0
0.476 0.085 0.447 0.492   -1.0
0.696 0.749 0.875 0.191   1.0
0.800 0.005 0.623 0.286   -1.0
0.646 0.199 0.687 0.696   1.0
0.227 0.738 0.729 0.082   -1.0
0.852 0.247 0.009 0.972   1.0
0.894 0.448 0.709 0.341   1.0
0.290 0.037 0.688 0.165   -1.0
0.299 0.965 0.233 0.922   1.0
0.716 0.569 0.450 0.404   1.0
0.182 0.631 0.002 0.911   -1.0
0.268 0.763 0.959 0.277   1.0
0.583 0.172 0.183 0.292   -1.0
0.122 0.582 0.549 0.811   1.0
0.777 0.110 0.712 0.009   -1.0
0.963 0.726 0.601 0.413   1.0
0.865 0.595 0.760 0.868   1.0
0.473 0.136 0.269 0.433   -1.0
0.004 0.016 0.585 0.187   -1.0
0.097 0.309 0.889 0.646   -1.0
0.636 0.423 0.229 0.348   -1.0
0.262 0.310 0.158 0.863   -1.0
0.287 0.728 0.319 0.048   -1.0
0.825 0.521 0.732 0.094   -1.0*
0.145 0.099 0.969 0.730   -1.0
0.276 0.827 0.594 0.165   -1.0
0.714 0.801 0.896 0.943   1.0
0.329 0.205 0.459 0.487   -1.0
0.183 0.774 0.796 0.501   1.0
0.391 0.326 0.343 0.123   -1.0
0.296 0.268 0.519 0.265   1.0*
0.804 0.541 0.825 0.399   1.0
0.299 0.112 0.508 0.195   -1.0
0.656 0.524 0.261 0.115   -1.0
0.329 0.298 0.785 0.124   -1.0
0.607 0.516 0.126 0.949   1.0
0.546 0.245 0.907 0.065   -1.0
0.905 0.870 0.051 0.731   1.0
0.758 0.029 0.381 0.265   -1.0
0.437 0.921 0.749 0.698   1.0
0.760 0.026 0.335 0.545   -1.0
0.134 0.152 0.666 0.259   -1.0
0.305 0.806 0.346 0.212   -1.0
0.857 0.118 0.741 0.908   1.0
0.009 0.666 0.878 0.390   -1.0
0.102 0.827 0.853 0.851   1.0
0.889 0.611 0.550 0.224   1.0
0.701 0.358 0.307 0.368   -1.0
0.408 0.673 0.423 0.754   1.0
0.294 0.611 0.003 0.035   -1.0
0.851 0.044 0.185 0.729   -1.0
0.116 0.831 0.261 0.968   1.0
0.785 0.858 0.293 0.335   1.0
0.448 0.036 0.440 0.755   -1.0
0.057 0.163 0.077 0.480   -1.0
0.962 0.774 0.527 0.964   1.0
0.046 0.815 0.853 0.231   -1.0
0.287 0.346 0.375 0.548   -1.0
0.057 0.333 0.173 0.350   -1.0
0.254 0.798 0.704 0.694   1.0
0.108 0.751 0.715 0.184   -1.0
0.632 0.146 0.006 0.159   -1.0
0.816 0.205 0.926 0.669   1.0
0.470 0.956 0.782 0.845   1.0
0.097 0.902 0.837 0.270   1.0
0.504 0.524 0.050 0.208   -1.0
0.603 0.316 0.970 0.318   1.0
0.201 0.950 0.646 0.208   1.0
0.757 0.023 0.314 0.683   -1.0
0.750 0.153 0.649 0.532   -1.0*
0.153 0.629 0.900 0.989   1.0
0.151 0.494 0.423 0.201   -1.0
0.641 0.804 0.018 0.611   1.0
0.519 0.812 0.071 0.165   -1.0
0.180 0.922 0.043 0.494   -1.0
0.735 0.243 0.757 0.384   1.0
0.754 0.537 0.404 0.654   1.0
0.303 0.805 0.020 0.726   -1.0
0.722 0.367 0.810 0.740   -1.0*
0.932 0.259 0.790 0.003   -1.0
0.810 0.183 0.345 0.853   1.0
0.950 0.589 0.920 0.706   -1.0*
0.695 0.461 0.509 0.099   -1.0
0.035 0.402 0.920 0.055   -1.0
0.927 0.777 0.495 0.737   1.0
0.473 0.669 0.775 0.263   1.0
0.199 0.073 0.856 0.544   -1.0
0.532 0.493 0.515 0.452   -1.0
0.488 0.147 0.661 0.998   1.0
0.775 0.033 0.648 0.696   1.0
0.776 0.622 0.865 0.271   1.0
0.382 0.744 0.029 0.157   -1.0
0.702 0.356 0.080 0.557   -1.0
0.006 0.089 0.393 0.521   -1.0
0.593 0.009 0.688 0.254   -1.0
0.934 0.029 0.040 0.582   -1.0
0.128 0.359 0.347 0.993   -1.0
0.707 0.374 0.373 0.736   1.0
0.380 0.438 0.887 0.459   -1.0*
0.787 0.465 0.085 0.180   1.0*
0.626 0.773 0.996 0.314   1.0
0.003 0.248 0.055 0.043   -1.0
0.780 0.171 0.189 0.127   -1.0
0.819 0.834 0.538 0.192   1.0
0.069 0.572 0.008 0.957   -1.0
0.004 0.744 0.496 0.088   -1.0
0.483 0.714 0.696 0.479   1.0
0.723 0.482 0.276 0.778   1.0
0.107 0.558 0.695 0.296   -1.0
0.859 0.114 0.520 0.397   -1.0
0.090 0.466 0.878 0.099   -1.0
0.909 0.102 0.167 0.405   -1.0
0.090 0.888 0.904 0.787   1.0
0.932 0.510 0.848 0.208   1.0
0.373 0.315 0.846 0.068   -1.0
0.532 0.927 0.725 0.051   1.0
0.031 0.141 0.790 0.909   -1.0
0.214 0.818 0.342 0.380   -1.0
0.532 0.471 0.110 0.437   -1.0
0.476 0.369 0.767 0.324   -1.0
0.055 0.697 0.891 0.901   1.0
0.502 0.433 0.692 0.226   -1.0
0.016 0.258 0.626 0.807   -1.0
0.866 0.020 0.984 0.208   1.0
0.207 0.740 0.872 0.317   1.0
0.129 0.793 0.546 0.897   1.0
0.122 0.952 0.814 0.014   -1.0
0.579 0.515 0.287 0.271   -1.0
0.771 0.287 1.000 0.397   1.0
0.166 0.262 0.114 0.150   -1.0
0.515 0.357 0.211 0.386   -1.0
0.388 0.516 0.467 0.934   1.0
0.584 0.056 0.364 0.398   -1.0
0.218 0.977 0.586 0.504   1.0
0.328 0.275 0.536 0.327   -1.0
0.629 0.493 0.934 0.743   1.0
0.405 0.258 0.000 0.616   -1.0
0.674 0.004 0.160 0.141   -1.0
0.572 0.725 0.994 0.937   1.0
0.064 0.155 0.101 0.649   -1.0
0.349 0.977 0.935 0.884   1.0
0.606 0.514 0.797 0.541   1.0
0.440 0.946 0.515 0.441   1.0
0.160 0.115 0.565 0.320   -1.0
0.502 0.892 0.981 0.496   1.0
0.104 0.560 0.984 0.204   -1.0
0.643 0.553 0.186 0.578   -1.0
0.490 0.184 0.951 0.287   -1.0
0.208 0.727 0.671 0.724   1.0
0.232 0.883 0.282 0.797   1.0
0.538 0.299 0.096 0.519   -1.0
0.925 0.623 0.355 0.909   1.0
0.564 0.552 0.380 0.750   1.0
0.818 0.240 0.315 0.769   1.0
0.040 0.977 0.254 0.711   -1.0
0.422 0.943 0.584 0.704   1.0
0.788 0.242 0.039 0.883   -1.0
0.834 0.808 0.383 0.189   1.0
0.210 0.753 0.269 0.590   -1.0
0.399 0.408 0.744 0.713   1.0
0.271 0.753 0.154 0.525   -1.0
0.856 0.946 0.406 0.440   1.0
0.146 0.228 0.892 0.184   -1.0
0.652 0.018 0.919 0.035   -1.0
0.636 0.245 0.961 0.904   1.0
0.464 0.303 0.243 0.208   -1.0
0.420 0.478 0.770 0.574   1.0
0.233 0.430 0.949 0.639   1.0
0.600 0.785 0.097 0.491   1.0*
0.208 0.144 0.988 0.127   -1.0
0.195 0.763 0.423 0.156   -1.0
0.258 0.620 0.970 0.501   1.0
0.987 0.921 0.306 0.756   1.0
0.309 0.989 0.925 0.259   1.0
0.795 0.858 0.414 0.892   1.0
0.384 0.100 0.493 0.371   -1.0
0.671 0.566 0.990 0.095   1.0
0.657 0.353 0.342 0.627   -1.0
0.170 0.614 0.774 0.476   1.0
0.269 0.785 0.360 0.194   -1.0
0.988 0.988 0.902 0.403   1.0
0.251 0.786 0.981 0.744   1.0
0.208 0.416 0.724 0.198   -1.0
0.446 0.856 0.863 0.788   1.0
0.717 0.958 0.097 0.491   1.0
0.467 0.760 0.218 0.827   -1.0*
0.262 0.815 0.943 0.163   1.0
0.823 0.414 0.004 0.804   1.0
0.162 0.012 0.574 0.886   -1.0
0.085 0.332 0.066 0.948   -1.0
0.549 0.665 0.077 0.646   -1.0
0.511 0.114 0.916 0.729   1.0
0.870 0.990 0.756 0.813   1.0
0.974 0.636 0.568 0.978   1.0
0.727 0.140 0.451 0.301   -1.0
0.661 0.386 0.357 0.727   1.0
0.477 0.276 0.999 0.554   1.0
0.155 0.065 0.037 0.070   -1.0
0.977 0.940 0.784 0.733   1.0
0.938 0.707 0.388 0.506   1.0
0.828 0.233 0.825 0.279   1.0
0.851 0.940 0.920 0.208   1.0
0.254 0.685 0.944 0.253   1.0
0.867 0.407 0.305 0.903   1.0
0.098 0.880 0.418 0.883   1.0
0.171 0.820 0.321 0.559   -1.0
0.007 0.386 0.559 0.832   -1.0
0.092 0.683 0.605 0.012   -1.0
0.272 0.266 0.576 0.216   -1.0
0.816 0.083 0.926 0.120   1.0*
0.403 0.219 0.866 0.821   1.0
0.480 0.991 0.922 0.801   1.0
0.248 0.808 0.937 0.807   1.0
0.601 0.899 0.323 0.206   1.0
0.214 0.479 0.177 0.790   -1.0
0.695 0.606 0.777 0.621   1.0
0.763 0.024 0.945 0.629   1.0
0.047 0.109 0.836 0.969   -1.0
0.386 0.217 0.717 0.323   -1.0
0.357 0.924 0.922 0.680   1.0
0.833 0.894 0.609 0.010   1.0
0.304 0.705 0.290 0.081   -1.0
0.017 0.843 0.351 0.962   1.0
0.195 0.009 0.581 0.032   1.0*
0.490 0.418 0.194 0.208   -1.0
0.217 0.564 0.665 0.140   -1.0
0.796 0.973 0.138 0.405   -1.0*
0.822 0.709 0.688 0.112   1.0
0.015 0.129 0.633 0.365   -1.0
0.105 0.561 0.100 0.686   -1.0
0.077 0.177 0.010 0.272   -1.0
0.751 0.489 0.949 0.416   1.0
0.193 0.212 0.602 0.331   -1.0
0.585 0.153 0.326 0.273   -1.0
0.115 0.288 0.394 0.748   -1.0
0.485 0.853 0.214 0.585   1.0
0.807 0.662 0.716 0.817   1.0
0.100 0.568 0.423 0.049   1.0*
0.052 0.241 0.196 0.654   -1.0
0.813 0.239 0.725 0.138   -1.0
0.990 0.253 0.800 0.384   1.0
0.453 0.870 0.855 0.668   1.0
0.394 0.474 0.117 0.110   -1.0
0.051 0.210 0.858 0.474   -1.0
0.842 0.527 0.500 0.038   -1.0
0.072 0.850 0.419 0.797   -1.0*
0.931 0.788 0.242 0.731   1.0
0.243 0.184 0.042 0.098   -1.0
0.496 0.492 0.326 0.613   -1.0
0.617 0.664 0.811 0.475   1.0
0.069 0.317 0.665 0.569   -1.0
0.845 0.641 0.205 0.265   -1.0
0.194 0.196 0.225 0.436   -1.0
0.397 0.679 0.111 0.439   -1.0
0.963 0.935 0.269 0.289   1.0
0.870 0.906 0.211 0.681   1.0
0.350 0.750 0.699 0.014   -1.0
0.054 0.860 0.959 0.259   1.0
0.397 0.453 0.320 0.622   -1.0
0.247 0.019 0.568 0.358   -1.0
0.345 0.321 0.393 0.614   -1.0
